lon,lat,ts_seconds,concentration,source,license,notes
37.9866,44.2769,64281851,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.9584,43.5660,20313191,0.0492,synthetic-blacksea-mix,CC0-1.0,offshore
29.0470,44.3483,70709165,0.0631,synthetic-blacksea-mix,CC0-1.0,Constanta
27.8608,44.2186,147675706,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.8106,43.3279,4094941,0.0919,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7667,44.8963,105121833,0.2277,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7750,41.1305,81540058,0.5173,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.1734,41.0356,128663178,0.0142,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.1619,41.1744,36248418,0.0173,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.6905,44.7456,111291182,0.6602,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
38.2358,44.7239,134361955,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
38.0085,44.8906,40984282,0.0376,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.8579,44.6672,139476094,0.0969,synthetic-blacksea-mix,CC0-1.0,offshore
40.0589,40.8427,93303227,0.0192,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.9047,43.6533,68061849,0.0662,synthetic-blacksea-mix,CC0-1.0,Sochi
34.8073,45.0390,10785378,0.0087,synthetic-blacksea-mix,CC0-1.0,offshore
39.2369,41.0139,33324138,0.0241,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.9504,44.7237,44721735,0.0426,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.0493,43.2803,150006973,0.1163,synthetic-blacksea-mix,CC0-1.0,Sochi
39.8649,43.6028,153480904,0.2467,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7701,44.7459,86123771,0.7737,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.8860,44.3380,124386418,0.0421,synthetic-blacksea-mix,CC0-1.0,Constanta
32.9323,44.3927,83477216,0.1155,synthetic-blacksea-mix,CC0-1.0,offshore
28.7108,43.8855,63129895,0.0510,synthetic-blacksea-mix,CC0-1.0,Constanta
27.5617,43.0483,35835485,0.0562,synthetic-blacksea-mix,CC0-1.0,offshore
37.5269,44.9854,130079915,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7065,44.8158,92096016,0.0541,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.1038,44.8695,39777811,0.0918,synthetic-blacksea-mix,CC0-1.0,Anapa
27.4812,42.0672,80811395,0.0394,synthetic-blacksea-mix,CC0-1.0,Burgas
37.3935,44.8695,131851984,0.0522,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8212,45.0399,21635552,0.1140,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7519,40.7600,35681343,0.0828,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.4321,43.5718,50370476,0.1533,synthetic-blacksea-mix,CC0-1.0,Sochi
39.3622,43.7185,52222008,0.2477,synthetic-blacksea-mix,CC0-1.0,Sochi
40.3642,40.6920,116467858,0.1084,synthetic-blacksea-mix,CC0-1.0,offshore
28.2689,44.5680,127352503,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.4884,40.7847,73454875,0.0609,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.5561,44.7882,32379630,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
32.7950,44.6568,107611038,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
27.3435,42.6765,157341601,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
28.8218,44.3703,56090742,0.0720,synthetic-blacksea-mix,CC0-1.0,Constanta
40.0527,43.9123,102791454,0.0162,synthetic-blacksea-mix,CC0-1.0,Sochi
37.9389,44.7050,71451355,0.2004,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.1595,41.2781,56634390,0.0694,synthetic-blacksea-mix,CC0-1.0,offshore
28.0403,42.6848,84847849,0.0566,synthetic-blacksea-mix,CC0-1.0,offshore
37.7031,44.6379,87778812,0.4699,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.8054,45.0238,14675688,0.0968,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2753,44.6636,10547833,0.1205,synthetic-blacksea-mix,CC0-1.0,Anapa
28.5953,44.0116,99817501,0.0641,synthetic-blacksea-mix,CC0-1.0,Constanta
37.8148,45.0894,63895127,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.7223,44.8033,98189926,0.0566,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.5993,41.9558,10722958,0.1415,synthetic-blacksea-mix,CC0-1.0,offshore
39.6560,40.8829,56817151,0.5259,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.4458,40.5016,106016711,0.0007,synthetic-blacksea-mix,CC0-1.0,offshore
40.0950,43.5281,21810365,0.2058,synthetic-blacksea-mix,CC0-1.0,Sochi
36.7386,45.0271,104397610,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.5307,44.0666,8292676,0.1380,synthetic-blacksea-mix,CC0-1.0,Constanta
37.2809,44.6258,87523404,0.2191,synthetic-blacksea-mix,CC0-1.0,Anapa
28.5121,43.5959,113516975,0.0636,synthetic-blacksea-mix,CC0-1.0,offshore
39.3685,40.9192,9721623,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.2523,44.8089,96896266,0.0981,synthetic-blacksea-mix,CC0-1.0,Anapa
39.2507,43.5691,111104427,0.1721,synthetic-blacksea-mix,CC0-1.0,Sochi
28.6133,44.2156,100585038,0.1215,synthetic-blacksea-mix,CC0-1.0,Constanta
39.5455,40.9486,73484036,0.1146,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.9604,44.7006,25891851,0.3067,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.2179,41.2878,57913328,0.1209,synthetic-blacksea-mix,CC0-1.0,offshore
37.8332,44.6859,87960242,0.5707,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.7653,42.7289,55864517,0.0563,synthetic-blacksea-mix,CC0-1.0,Burgas
37.3503,44.9335,130084666,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
37.6575,44.6182,52835249,0.1112,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.4394,43.9326,4596489,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
39.8234,43.3244,63094702,0.0223,synthetic-blacksea-mix,CC0-1.0,Sochi
37.2865,44.9556,87906540,0.6236,synthetic-blacksea-mix,CC0-1.0,Anapa
39.5520,41.1046,91271108,0.3066,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.1495,42.4829,109450093,0.2110,synthetic-blacksea-mix,CC0-1.0,Burgas
37.7009,44.7880,122952638,0.1517,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.7420,44.7160,124312372,0.0093,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.9987,44.2502,61333300,0.0099,synthetic-blacksea-mix,CC0-1.0,Constanta
27.7991,42.7005,69801237,0.0554,synthetic-blacksea-mix,CC0-1.0,Burgas
37.8056,44.8307,133463025,0.0955,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.4632,44.6438,121966710,0.1993,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8288,44.8857,138208062,0.1956,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.9106,44.5178,69468549,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.1077,44.3994,29074821,0.1113,synthetic-blacksea-mix,CC0-1.0,offshore
40.0072,43.8667,40440922,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
29.3940,44.2677,117090769,0.0171,synthetic-blacksea-mix,CC0-1.0,offshore
28.5838,43.9298,123256849,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
37.6619,44.8990,15400378,0.2695,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.6730,43.7272,91668568,0.0747,synthetic-blacksea-mix,CC0-1.0,Constanta
37.2855,45.1830,103600622,0.0983,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8476,44.5989,138810978,0.3579,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.3731,43.5032,27967364,0.0610,synthetic-blacksea-mix,CC0-1.0,Sochi
37.8827,44.7309,63116299,0.0322,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.6999,40.9045,40956052,0.0393,synthetic-blacksea-mix,CC0-1.0,Trabzon
38.3606,44.5352,64197031,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
27.2507,42.6620,96031865,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
28.0801,44.4653,92420714,0.0120,synthetic-blacksea-mix,CC0-1.0,offshore
34.7550,44.5981,135239427,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.7811,44.8827,10526332,0.2768,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.3873,40.5418,132518899,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.0720,44.9516,21363957,0.3494,synthetic-blacksea-mix,CC0-1.0,Anapa
37.2743,44.9299,40384725,0.0219,synthetic-blacksea-mix,CC0-1.0,Anapa
37.6363,44.9878,74941421,0.1479,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.5306,43.8151,5581482,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
37.8045,44.6657,83962819,0.7702,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.3043,44.6438,73382709,0.0554,synthetic-blacksea-mix,CC0-1.0,Anapa
39.2638,43.5907,154962865,0.0352,synthetic-blacksea-mix,CC0-1.0,Sochi
37.8856,44.6619,156300682,0.1294,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.5588,41.3126,125326707,0.0555,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.0842,43.5034,55392741,0.1032,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5281,44.7288,114079823,0.3610,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.4558,40.9876,87234534,0.2051,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.0749,44.6306,30013742,0.0171,synthetic-blacksea-mix,CC0-1.0,Anapa
27.0868,42.4162,40539470,0.0097,synthetic-blacksea-mix,CC0-1.0,Burgas
27.2662,42.4953,95399832,0.0135,synthetic-blacksea-mix,CC0-1.0,Burgas
39.8254,41.5236,55062192,0.1360,synthetic-blacksea-mix,CC0-1.0,offshore
39.5934,43.8061,22435423,0.3110,synthetic-blacksea-mix,CC0-1.0,Sochi
28.7858,44.2047,76546765,0.3956,synthetic-blacksea-mix,CC0-1.0,Constanta
39.8829,43.6546,151244880,0.3297,synthetic-blacksea-mix,CC0-1.0,Sochi
33.7936,44.9754,123444160,0.1233,synthetic-blacksea-mix,CC0-1.0,offshore
36.8744,44.7114,150357908,0.1639,synthetic-blacksea-mix,CC0-1.0,Anapa
39.5283,41.0328,36483808,0.0220,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.5684,42.2915,122610759,0.1075,synthetic-blacksea-mix,CC0-1.0,Burgas
28.4994,44.1904,93206918,0.1062,synthetic-blacksea-mix,CC0-1.0,Constanta
27.4663,41.9834,145796086,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.6778,43.5472,29130444,0.2422,synthetic-blacksea-mix,CC0-1.0,Sochi
37.0258,44.9736,9631646,0.0535,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8540,44.6794,48442781,0.6863,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.8055,41.2800,134090659,0.0360,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.3236,44.4467,49444702,0.1398,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8494,44.8133,52851274,0.5992,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.4542,44.5859,100923759,0.0932,synthetic-blacksea-mix,CC0-1.0,Anapa
37.2152,45.0236,24678852,0.3490,synthetic-blacksea-mix,CC0-1.0,Anapa
37.9771,44.5498,4035880,0.0257,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.3787,44.9256,65735545,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
36.9454,45.0889,133541187,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
28.5922,43.9102,32693057,0.0468,synthetic-blacksea-mix,CC0-1.0,Constanta
39.2280,43.4496,99086335,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.4390,44.8988,135969908,0.2123,synthetic-blacksea-mix,CC0-1.0,Anapa
39.9142,40.2616,61937468,0.0515,synthetic-blacksea-mix,CC0-1.0,offshore
38.0599,44.9031,146309605,0.1585,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.7398,44.7879,8574461,0.1772,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.8104,43.6866,8968845,0.1328,synthetic-blacksea-mix,CC0-1.0,Sochi
37.2199,44.7690,143542075,0.5192,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5139,44.7231,36952006,0.0935,synthetic-blacksea-mix,CC0-1.0,Anapa
39.8193,41.3711,115427977,0.1284,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.4140,43.7180,102029544,0.0181,synthetic-blacksea-mix,CC0-1.0,Sochi
28.5751,44.5312,1468114,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
37.1138,44.9242,143233624,0.4371,synthetic-blacksea-mix,CC0-1.0,Anapa
39.8460,43.6679,147327058,0.4885,synthetic-blacksea-mix,CC0-1.0,Sochi
39.6221,41.2690,24084521,0.2150,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.9296,41.2504,73295824,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.0853,43.9246,54631215,0.0705,synthetic-blacksea-mix,CC0-1.0,offshore
37.6310,45.3615,144875977,0.0523,synthetic-blacksea-mix,CC0-1.0,offshore
39.6148,43.7060,74316685,0.3052,synthetic-blacksea-mix,CC0-1.0,Sochi
37.4051,44.8475,32060825,0.0933,synthetic-blacksea-mix,CC0-1.0,Anapa
27.0426,42.9009,37736655,0.0553,synthetic-blacksea-mix,CC0-1.0,offshore
28.8719,44.0643,98807085,0.0258,synthetic-blacksea-mix,CC0-1.0,Constanta
27.8778,44.5139,148318429,0.1345,synthetic-blacksea-mix,CC0-1.0,offshore
38.2195,44.6866,95278532,0.0311,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.8591,43.0829,137043424,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.5476,44.6390,118071852,0.1982,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
38.5848,44.6225,48386196,0.0174,synthetic-blacksea-mix,CC0-1.0,offshore
37.4384,44.8781,29025028,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
28.5774,43.9780,48950198,0.3434,synthetic-blacksea-mix,CC0-1.0,Constanta
37.1088,44.9675,124731177,0.1235,synthetic-blacksea-mix,CC0-1.0,Anapa
28.3659,44.6349,147096251,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.6502,43.8413,58405733,0.1331,synthetic-blacksea-mix,CC0-1.0,Sochi
39.4869,43.3311,55063535,0.1500,synthetic-blacksea-mix,CC0-1.0,Sochi
39.9033,40.9864,72915418,0.1305,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.2804,43.9422,72851546,0.1161,synthetic-blacksea-mix,CC0-1.0,Constanta
37.4676,44.8073,137038400,0.2617,synthetic-blacksea-mix,CC0-1.0,Anapa
37.8735,44.6756,10097626,0.2458,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.3947,42.8178,95928707,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
37.8289,44.7428,55376128,0.6455,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
29.2196,44.2299,21111784,0.1108,synthetic-blacksea-mix,CC0-1.0,offshore
39.6551,43.5663,97578412,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
39.4865,41.2744,118000731,0.0871,synthetic-blacksea-mix,CC0-1.0,Trabzon
36.9377,44.6728,109486228,0.1024,synthetic-blacksea-mix,CC0-1.0,Anapa
28.2955,44.0138,46640714,0.1386,synthetic-blacksea-mix,CC0-1.0,Constanta
39.9991,41.0622,84138886,0.2812,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.7911,40.7739,3008501,0.0715,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.8652,42.3741,134797685,0.1358,synthetic-blacksea-mix,CC0-1.0,Burgas
37.2068,44.9846,97400996,0.0288,synthetic-blacksea-mix,CC0-1.0,Anapa
38.0486,44.4313,32248085,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.1705,45.2632,47242875,0.0628,synthetic-blacksea-mix,CC0-1.0,Anapa
39.7358,40.9711,59164994,0.5319,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.0926,45.3342,70157530,0.0421,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7260,44.8540,46166590,0.3689,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.7770,43.7229,72700304,0.1574,synthetic-blacksea-mix,CC0-1.0,Sochi
36.8699,45.0279,146133130,0.1632,synthetic-blacksea-mix,CC0-1.0,Anapa
39.4788,40.6636,42360179,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.4386,45.0485,154725557,0.1336,synthetic-blacksea-mix,CC0-1.0,Anapa
40.0028,43.8148,157672612,0.0079,synthetic-blacksea-mix,CC0-1.0,Sochi
37.6650,44.5683,44025874,0.2000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
38.1195,44.5110,105664573,0.0724,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.1561,44.7320,18018771,0.0581,synthetic-blacksea-mix,CC0-1.0,Anapa
27.2693,42.6627,136883932,0.3101,synthetic-blacksea-mix,CC0-1.0,Burgas
37.4303,44.8542,6526008,0.0999,synthetic-blacksea-mix,CC0-1.0,Anapa
39.7733,40.9313,68402974,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
37.2205,45.1515,124183329,0.0944,synthetic-blacksea-mix,CC0-1.0,Anapa
39.5209,43.4925,137258214,0.1917,synthetic-blacksea-mix,CC0-1.0,Sochi
37.8089,44.5889,81993659,0.5852,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.5452,44.1834,87983719,0.2042,synthetic-blacksea-mix,CC0-1.0,Constanta
28.6885,44.1746,31561512,0.0733,synthetic-blacksea-mix,CC0-1.0,Constanta
40.2979,40.9484,61531759,0.0525,synthetic-blacksea-mix,CC0-1.0,offshore
40.1576,43.3703,87580085,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5781,45.0168,132546002,0.0524,synthetic-blacksea-mix,CC0-1.0,Anapa
27.4675,42.3993,145938407,0.3824,synthetic-blacksea-mix,CC0-1.0,Burgas
37.3858,44.6671,21001083,0.1845,synthetic-blacksea-mix,CC0-1.0,Anapa
37.1545,44.7899,92626229,0.0750,synthetic-blacksea-mix,CC0-1.0,Anapa
37.1898,44.8193,93883168,0.1197,synthetic-blacksea-mix,CC0-1.0,Anapa
37.1433,44.7796,57328911,0.2093,synthetic-blacksea-mix,CC0-1.0,Anapa
39.4146,41.0041,13159507,0.1196,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.8727,43.8453,151756604,0.0946,synthetic-blacksea-mix,CC0-1.0,Sochi
38.2620,44.7121,134229986,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.9788,42.4526,114433329,0.1216,synthetic-blacksea-mix,CC0-1.0,offshore
27.2328,42.3239,8236758,0.1143,synthetic-blacksea-mix,CC0-1.0,Burgas
39.7473,43.7898,114475998,0.4431,synthetic-blacksea-mix,CC0-1.0,Sochi
28.0195,44.1934,21457108,0.0562,synthetic-blacksea-mix,CC0-1.0,offshore
39.8625,40.7240,53288091,0.3073,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.5340,44.5492,109930526,0.1733,synthetic-blacksea-mix,CC0-1.0,Constanta
39.8518,43.3768,31277976,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7120,44.7568,86522546,0.0823,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.7595,44.7966,11372157,0.3030,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.9665,43.7191,56879890,0.1714,synthetic-blacksea-mix,CC0-1.0,Sochi
37.9794,44.6359,95679732,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.4717,42.6818,57933936,0.0693,synthetic-blacksea-mix,CC0-1.0,Burgas
37.1561,44.7489,60114887,0.1004,synthetic-blacksea-mix,CC0-1.0,Anapa
37.7791,44.8568,117080836,0.4489,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.3686,41.2529,34754263,0.0241,synthetic-blacksea-mix,CC0-1.0,offshore
40.0198,41.4486,70415475,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.6373,45.1112,66087261,0.0602,synthetic-blacksea-mix,CC0-1.0,Anapa
37.5543,45.0029,141898611,0.1652,synthetic-blacksea-mix,CC0-1.0,Anapa
39.6456,43.3162,34379638,0.0293,synthetic-blacksea-mix,CC0-1.0,Sochi
37.4831,44.7873,66832114,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
37.2538,44.8421,3816925,0.0325,synthetic-blacksea-mix,CC0-1.0,Anapa
27.0442,42.0869,4974023,0.0689,synthetic-blacksea-mix,CC0-1.0,offshore
37.2306,44.8646,117512232,0.7603,synthetic-blacksea-mix,CC0-1.0,Anapa
28.7366,43.7961,123863516,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
39.6475,43.5927,129283592,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
39.9306,41.1873,144964445,0.1729,synthetic-blacksea-mix,CC0-1.0,Trabzon
29.1110,44.0423,135457376,0.0277,synthetic-blacksea-mix,CC0-1.0,Constanta
40.0663,40.7710,12234054,0.1089,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.4978,43.2949,1641229,0.0823,synthetic-blacksea-mix,CC0-1.0,Sochi
37.7428,44.6087,88918185,0.5052,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
27.7121,43.0981,90493334,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.5835,44.5652,15059168,0.2228,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.6720,44.7029,75260367,0.3760,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.2718,45.1560,144918883,0.4003,synthetic-blacksea-mix,CC0-1.0,Anapa
37.9679,45.2416,21618977,0.0880,synthetic-blacksea-mix,CC0-1.0,offshore
28.8074,44.0730,68890983,0.0210,synthetic-blacksea-mix,CC0-1.0,Constanta
36.8327,44.9381,28928160,0.0051,synthetic-blacksea-mix,CC0-1.0,Anapa
27.9877,44.1776,10530340,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.6496,41.0392,134568620,0.0913,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.9236,44.0630,98509816,0.0905,synthetic-blacksea-mix,CC0-1.0,Constanta
28.0803,42.5153,143382055,0.1203,synthetic-blacksea-mix,CC0-1.0,offshore
39.5563,43.6260,103823863,0.1069,synthetic-blacksea-mix,CC0-1.0,Sochi
39.7697,43.3936,108711887,0.3137,synthetic-blacksea-mix,CC0-1.0,Sochi
39.3024,41.0800,38796235,0.0000,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.0462,41.0723,102377182,0.0618,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.4458,43.9217,2888875,0.0305,synthetic-blacksea-mix,CC0-1.0,Constanta
37.8586,45.1076,95715004,0.0129,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.9386,44.0669,131353682,0.0563,synthetic-blacksea-mix,CC0-1.0,Constanta
39.4881,43.9475,42717057,0.1039,synthetic-blacksea-mix,CC0-1.0,Sochi
37.6090,44.8271,155351441,0.1683,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.0139,43.4501,20025510,0.2281,synthetic-blacksea-mix,CC0-1.0,Sochi
37.0648,45.0029,47335448,0.3402,synthetic-blacksea-mix,CC0-1.0,Anapa
28.6546,43.9774,125428748,0.0781,synthetic-blacksea-mix,CC0-1.0,Constanta
39.3958,40.9615,140736796,0.0551,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.3992,43.6933,148200204,0.2630,synthetic-blacksea-mix,CC0-1.0,Sochi
28.8523,44.3132,127655763,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
36.9508,45.1082,120085777,0.1263,synthetic-blacksea-mix,CC0-1.0,Anapa
38.0543,44.9589,116574563,0.1896,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.5107,44.5947,125656798,0.0365,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.9973,44.6932,28664868,0.1636,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.7589,44.1875,51065386,0.3516,synthetic-blacksea-mix,CC0-1.0,Constanta
39.4688,40.7470,116077561,0.1771,synthetic-blacksea-mix,CC0-1.0,Trabzon
39.3664,40.6809,94264296,0.0545,synthetic-blacksea-mix,CC0-1.0,Trabzon
28.5471,43.8086,95905614,0.0607,synthetic-blacksea-mix,CC0-1.0,Constanta
39.8565,41.2664,117518378,0.2906,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.3923,42.3845,21138667,0.2516,synthetic-blacksea-mix,CC0-1.0,Burgas
37.3619,44.8436,35383073,0.0058,synthetic-blacksea-mix,CC0-1.0,Anapa
40.1309,40.7101,69537219,0.0534,synthetic-blacksea-mix,CC0-1.0,offshore
39.5152,41.0126,32042821,0.0937,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.0129,40.6605,22499797,0.1043,synthetic-blacksea-mix,CC0-1.0,Trabzon
40.4546,40.6900,95856159,0.0520,synthetic-blacksea-mix,CC0-1.0,offshore
37.6882,44.3492,13309035,0.1357,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
39.6919,41.3403,28399880,0.1302,synthetic-blacksea-mix,CC0-1.0,Trabzon
27.3072,41.9767,89497344,0.0445,synthetic-blacksea-mix,CC0-1.0,offshore
27.3257,42.5183,86590118,0.1722,synthetic-blacksea-mix,CC0-1.0,Burgas
37.6727,44.8406,103430127,0.1375,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
40.3638,43.4411,142795722,0.1261,synthetic-blacksea-mix,CC0-1.0,offshore
37.0295,44.7557,152427122,0.2048,synthetic-blacksea-mix,CC0-1.0,Anapa
40.0023,43.7579,65122822,0.0722,synthetic-blacksea-mix,CC0-1.0,Sochi
39.8540,40.5123,99182983,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.5162,43.9268,120809093,0.1093,synthetic-blacksea-mix,CC0-1.0,Sochi
28.4987,43.8693,16186126,0.2243,synthetic-blacksea-mix,CC0-1.0,Constanta
39.6714,43.4329,134099182,0.1032,synthetic-blacksea-mix,CC0-1.0,Sochi
38.0119,44.9107,1360761,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
29.1323,44.0832,113017179,0.0346,synthetic-blacksea-mix,CC0-1.0,Constanta
39.7762,43.5072,114217860,0.7301,synthetic-blacksea-mix,CC0-1.0,Sochi
37.5158,45.0299,109303726,0.2879,synthetic-blacksea-mix,CC0-1.0,Anapa
27.6308,42.6280,30947442,0.0767,synthetic-blacksea-mix,CC0-1.0,Burgas
27.7753,42.6045,131448900,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
36.6942,44.8919,21598623,0.0494,synthetic-blacksea-mix,CC0-1.0,offshore
